session_duration,inter_action_variance,actions_per_session,batch_size_mean,idle_ratio,tool_diversity,label,identity_type,is_compromised,source,backend,scenario
963.9966454293752,53.403771974498746,12.891762571816985,1.3458100151971208,0.5261592677457378,3.762989314527149,human_normal,human,False,synthetic,simulator,
36.467,0.2478,18.0,1.0,0.0,7.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_scope_creep
31.345,0.3084,16.0,1.0,0.0,5.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_narrow
1485.3211564878247,36.767233555675816,22.6280474536061,1.0,0.7809787960710604,5.029610366313089,human_normal,human,False,synthetic,simulator,
332.3261953952635,5.794890835277659,21.30299254791225,2.533029826010515,0.3423627220422718,2.926012190682564,human_compromised,human,True,synthetic,simulator,
9.585,0.049,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
305.8969599036445,0.0,17.538052464429505,2.121213577398383,0.0543504186423637,4.392130646959713,human_compromised,human,True,synthetic,simulator,
10.0,28.56936498263961,28.38994510474826,2.4762288482704315,0.1637624605207295,7.411081128960573,human_compromised,human,True,synthetic,simulator,
519.9911780357675,60.25852964673874,3.865116173240676,1.403231642079626,0.660132279046945,1.5107297882490904,human_normal,human,False,synthetic,simulator,
32.487,0.2863,16.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
13.149,0.3159,6.0,1.0,0.0,6.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.159,0.1921,6.0,1.0,0.0,6.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.927,0.0743,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
1514.3023967983968,35.4179365817604,3.741675005532313,1.4560854637315035,0.4526001943726961,3.2117535282489604,human_normal,human,False,synthetic,simulator,
912.252597037767,24.298437719187184,10.884259936883709,1.4563962877579892,0.6437529698488009,2.887846617652908,human_normal,human,False,synthetic,simulator,
410.36000404202457,24.61667977502281,18.56175986027497,1.81105575821388,0.1379231423325993,5.910405449274284,human_compromised,human,True,synthetic,simulator,
1276.2258865564854,14.949930879182062,15.803462266402455,1.3321159782466367,0.4877781622942507,3.726680158872633,human_normal,human,False,synthetic,simulator,
289.20021113403175,10.229960216166644,23.2623761063784,2.5524458546194024,0.0375859481835639,2.5755799525064678,human_compromised,human,True,synthetic,simulator,
602.5647084749744,18.15649667258186,5.2380725387948175,1.116387097589032,0.617909574299757,3.765208073420162,human_normal,human,False,synthetic,simulator,
1035.0298195195735,67.25931783320527,4.064753200249927,1.0,0.369069722711829,4.285815530334919,human_normal,human,False,synthetic,simulator,
293.94864201989816,2.0400742793254345,8.023776904818774,1.9241243144571984,0.2005496044208275,7.733358357436565,human_compromised,human,True,synthetic,simulator,
926.4122790244865,46.98954946031477,8.995531537458504,1.5582420973257385,0.5488196052549289,3.324307014484032,human_normal,human,False,synthetic,simulator,
458.7829224212723,10.522927038502642,16.568673419882508,2.2888008829051523,0.2436966541914341,9.402206277509189,human_compromised,human,True,synthetic,simulator,
11.065,0.0181,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
33.483,0.2976,16.0,1.125,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
470.6935154100073,28.932003064996117,32.58164217228173,2.9014118466088283,0.2386690075406096,3.892469692327676,human_compromised,human,True,synthetic,simulator,
1488.5967891972628,55.22443629095069,9.632562888783635,1.3095369593233823,0.6304051209804219,1.8213055959258404,human_normal,human,False,synthetic,simulator,
544.746458506539,41.67684316100535,13.087885307168518,1.177959160383084,0.4651405187602732,1.985629953954577,human_normal,human,False,synthetic,simulator,
34.191,0.2571,16.0,1.125,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
38.663,0.2781,18.0,1.0,0.0,7.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_scope_creep
9.152,0.1996,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
307.12584102287167,29.964883043729994,9.48690753644977,1.0,0.3148448956117572,2.272515413607414,human_normal,human,False,synthetic,simulator,
240.3333129089688,16.712098821235962,39.20027917787104,1.966156219461921,0.0,7.2591617084549185,human_compromised,human,True,synthetic,simulator,
414.61716082526846,18.94487108696123,36.21784150984588,1.1977771549767082,0.170046772107625,4.440817692964946,human_compromised,human,True,synthetic,simulator,
10.284,0.0742,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
393.0558590897037,17.945207070892085,29.51087283703822,1.2954256634308468,0.2961840859393599,5.784060796115046,human_compromised,human,True,synthetic,simulator,
1251.7591899451313,13.780832940111145,4.591121478531129,1.2271652676677345,0.2603187012078128,2.0978087826614917,human_normal,human,False,synthetic,simulator,
193.19187507255552,21.64128940780039,10.82991086897014,1.501416653243092,0.1439685746886246,4.240528104300734,human_compromised,human,True,synthetic,simulator,
7.37,0.0299,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.336,0.1338,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
1484.577716896881,0.0,16.500730872821666,1.0,0.4555208248645432,2.4514248215306864,human_normal,human,False,synthetic,simulator,
47.18148770747632,86.05369963891782,1.0,1.0,0.855597766091908,1.5459021333920688,human_normal,human,False,synthetic,simulator,
394.0664400223749,11.756748540009848,4.000980142748777,1.2483498065177927,0.0,5.463093650556641,human_compromised,human,True,synthetic,simulator,
9.167,0.2015,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
15.23,0.3074,6.0,1.0,0.0,6.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
9.755,0.1476,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
574.8235618758696,38.25349675862988,12.087167291625413,1.0,0.3420777681032179,5.170588044046653,human_normal,human,False,synthetic,simulator,
1235.395681494538,43.36824460629758,6.089051806135042,1.6765558561165657,0.540749006351831,2.3661585258018807,human_normal,human,False,synthetic,simulator,
9.373,0.293,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
388.82497027215226,61.71615792628674,11.49089681002794,1.1090322349424464,0.500256355130612,2.640574266848029,human_normal,human,False,synthetic,simulator,
199.5007354682666,22.20010656798105,19.57919202805499,1.882169349172354,0.2829873248418432,4.461939031478679,human_compromised,human,True,synthetic,simulator,
9.388,0.1307,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
9.525,0.212,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
9.85,0.3802,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
1389.016535469612,71.71568672640466,14.458970743972156,1.106349785086835,0.4694894781249111,2.6793047072250658,human_normal,human,False,synthetic,simulator,
1039.0833809803828,39.3440850170486,12.656912156682523,1.1056663024743274,0.3808460579128743,4.542080348098775,human_normal,human,False,synthetic,simulator,
546.6452565350536,4.737737785989381,36.175741969331554,2.683507728542698,0.0258597621947002,4.623505923292867,human_compromised,human,True,synthetic,simulator,
1330.4960629865543,35.319397368546475,25.79753455822392,1.5632251374071942,0.5993908027233388,3.796834842888872,human_normal,human,False,synthetic,simulator,
382.5650266402178,40.4095131011398,33.86826328799204,1.0,0.1113527127283091,4.898885928290722,human_compromised,human,True,synthetic,simulator,
291.6081851932097,5.423980072297262,28.52462497188714,1.0,0.0998371443628096,7.398340937354412,human_compromised,human,True,synthetic,simulator,
766.2175310576494,42.35542686937656,6.021488243985663,1.390814050890583,0.7403071775293665,5.589198562004265,human_normal,human,False,synthetic,simulator,
9.58,0.328,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
9.471,0.1311,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
415.83172160287575,10.053498046396742,27.121137011312243,1.2767286670807358,0.2399231071811109,7.48327452579748,human_compromised,human,True,synthetic,simulator,
9.696,0.3451,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
338.9312648357308,0.0,14.51408355172408,1.9161706770817517,0.2288611119265221,6.167050183666683,human_compromised,human,True,synthetic,simulator,
9.726,0.0307,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
1737.267323572238,72.01250241905313,14.238313910605068,1.882436703251056,0.5862589945900957,2.754353843816697,human_normal,human,False,synthetic,simulator,
428.6785507540538,22.211419978168507,19.142481379762465,1.0956686166381666,0.4094404586856837,4.264761465034003,human_normal,human,False,synthetic,simulator,
8.523,0.0753,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
36.116,0.1481,16.0,1.0,0.0,5.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_narrow
1157.5755173107432,43.86090917572942,11.38561976033342,1.0,0.5407187373825852,4.779213753178246,human_normal,human,False,synthetic,simulator,
34.512,0.2557,16.0,1.0,0.0,5.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_narrow
628.6942239379293,56.111641773002496,2.592417501417009,1.4207435086125169,0.1945832082160035,2.9983204170031645,human_normal,human,False,synthetic,simulator,
36.07,0.191,18.0,1.0,0.0,7.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_scope_creep
493.76836751698335,39.27554100318662,19.730665495909516,1.6338060643719865,0.397271289728506,4.811137542466801,human_normal,human,False,synthetic,simulator,
431.1971229620737,69.28379657857003,11.257144234022045,1.0,0.4754210806789891,1.0,human_normal,human,False,synthetic,simulator,
306.180910017243,25.64540426684205,25.341777157245744,2.34115793295862,0.1879752188498697,6.734363628224026,human_compromised,human,True,synthetic,simulator,
10.004,0.0866,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.704,0.1532,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
31.736,0.244,16.0,1.0,0.0,5.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_narrow
320.73351382114544,17.053982123173988,27.459473093961705,1.9681902148574608,0.1322725338516,6.766799137864854,human_compromised,human,True,synthetic,simulator,
1152.5152903354162,56.13066885502526,10.775588493366907,1.0,0.2662942833524189,2.8376499925155403,human_normal,human,False,synthetic,simulator,
936.8506633736436,38.64186902743075,10.69664305068794,1.0,0.1708209473241665,1.9170081903949323,human_normal,human,False,synthetic,simulator,
10.454,0.0236,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
10.0,49.06937481300195,23.64846392967584,2.4003716199880945,0.2787170242508088,5.406729049391421,human_compromised,human,True,synthetic,simulator,
36.605,0.202,16.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
38.662,0.2894,18.0,1.0,0.0,7.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_scope_creep
33.255,0.2578,16.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
499.2718216187597,14.869346224045758,30.50345101404888,1.712270657066154,0.2575705624826394,4.623554957416139,human_compromised,human,True,synthetic,simulator,
450.2750954324112,23.370252184706267,21.13554237773583,2.1238337956190705,0.2101550002343919,5.944902028710602,human_compromised,human,True,synthetic,simulator,
103.67520195040096,47.61528375823089,16.271862137946307,1.0,0.3677890600132765,4.229171358926847,human_normal,human,False,synthetic,simulator,
1015.6477594759936,52.70075875312202,4.5494668267296445,1.0,0.5650300939993591,1.0,human_normal,human,False,synthetic,simulator,
1094.7889923142327,84.94593061495988,9.550001023039986,1.0,0.5665609438486348,4.491525702186477,human_normal,human,False,synthetic,simulator,
754.7643622665952,39.977312704979255,59.54046402244182,1.5091659525686798,0.0,1.2772204895579562,human_compromised,human,True,synthetic,simulator,
688.2029163744791,19.34730699478957,12.473932298040058,1.4128517495525754,0.4111186111027375,1.981531028472027,human_normal,human,False,synthetic,simulator,
313.4263499645721,34.359534427844125,29.27636218879745,1.604338494270714,0.0514125025007454,5.361919914842264,human_compromised,human,True,synthetic,simulator,
763.2768292290425,31.79499447754114,25.10246684016898,1.630451848586376,0.301214355812192,4.378186655854854,human_compromised,human,True,synthetic,simulator,
193.04293774630293,1.7322292327032829,18.143930076417377,2.020616154955993,0.0176574573236795,4.675730986712164,human_compromised,human,True,synthetic,simulator,
282.9125410420374,15.283364748967646,44.944284946810726,1.3879230984820663,0.0739387046989519,3.3080645164053197,human_compromised,human,True,synthetic,simulator,
11.729,0.3413,6.0,1.333,0.0,6.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
384.7375921909368,14.620522716269196,48.55821181598152,1.5028844051623054,0.4496239095398142,3.2497807156106084,human_compromised,human,True,synthetic,simulator,
9.537,0.4545,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
712.2390639189105,21.46770561141396,3.611342041206896,1.0,0.4357071319479098,3.1240773027947832,human_normal,human,False,synthetic,simulator,
180.648173749412,0.0,14.245802433811816,1.1182903765891807,0.0,8.996577966682668,human_compromised,human,True,synthetic,simulator,
670.7713614083204,4.927342485583543,18.479254305972056,2.2547824534372647,0.0523614792233741,5.894841422404757,human_compromised,human,True,synthetic,simulator,
8.631,0.3388,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
10.881,0.0459,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.042,0.0485,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
33.523,0.2158,16.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
16.1,0.0463,6.0,1.0,0.0,6.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.024,0.401,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
962.1717310673864,46.67242154821115,6.9836573109252775,1.0,0.5412677604644519,1.0,human_normal,human,False,synthetic,simulator,
224.907278101702,15.036737087066982,31.1100195982526,3.274182764815655,0.1235924030008137,8.949782170714716,human_compromised,human,True,synthetic,simulator,
107.7223128407002,6.889348755399048,34.68740531923558,2.069208632629836,0.3494746418409112,1.701867337281603,human_compromised,human,True,synthetic,simulator,
1081.7681352857453,62.88426657026819,16.775031931318644,1.0,0.4915438012829048,4.598966444614701,human_normal,human,False,synthetic,simulator,
1382.341448355293,41.24658018143096,12.519033251528771,1.0,0.687424417016,2.3064904417180694,human_normal,human,False,synthetic,simulator,
1327.3886223956154,50.57151829023612,23.477728846390512,1.3900512269392036,0.2722223129201524,1.76716234268544,human_normal,human,False,synthetic,simulator,
32.609,0.3155,18.0,1.0,0.0,7.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_scope_creep
1117.261707322078,28.475410672720948,17.843364769304408,1.5359690420531191,0.5490056237685502,3.611592554427058,human_normal,human,False,synthetic,simulator,
1362.1248144426786,81.7477335097504,28.26447316330996,1.7913115742864236,0.6074247908794979,4.79450922805537,human_normal,human,False,synthetic,simulator,
387.56798179394224,27.52992676006213,13.380997784001876,1.3161320664537732,0.1787310602575992,5.051348907315998,human_compromised,human,True,synthetic,simulator,
159.86414037780602,5.78378427605211,24.007882647739493,1.4579679896744808,0.1648223096183478,4.683957542506319,human_compromised,human,True,synthetic,simulator,
716.9202276172698,44.44035086939565,20.84166835351857,1.0,0.4369942948736814,3.5946127533106016,human_normal,human,False,synthetic,simulator,
913.1128371505044,29.942161655427583,14.471829492760524,1.4314646535260669,0.3762688760764252,3.7399016907586486,human_normal,human,False,synthetic,simulator,
1040.702563359681,33.8761608230175,15.972489207490517,1.5368507836550531,0.4178587586168302,5.628971331826408,human_normal,human,False,synthetic,simulator,
258.2855560518136,23.556596241401056,11.756177919231115,1.120860347527566,0.2492476613583053,7.316445337591914,human_compromised,human,True,synthetic,simulator,
7.981,0.0341,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
277.01535596126786,11.5838702028339,34.74657690700202,1.1978095902811303,0.1300145937898875,4.794572106650203,human_compromised,human,True,synthetic,simulator,
662.3400177212823,16.525311292018795,5.086506952339395,1.1829685515822224,0.586685706685342,2.0955325311494946,human_normal,human,False,synthetic,simulator,
37.225,0.2414,18.0,1.0,0.0,7.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_scope_creep
35.9,0.2116,16.0,1.0,0.0,5.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_narrow
10.733,0.2558,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
893.2795369982845,33.80855427901021,16.537488981778836,1.999005671121905,0.6283176171530811,4.357889102240932,human_normal,human,False,synthetic,simulator,
33.379,0.2113,16.0,1.0,0.0,5.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_narrow
406.4492798456814,0.8614968318128007,19.667478173173038,2.628048734599989,0.0,5.105224151822761,human_compromised,human,True,synthetic,simulator,
441.6623802810409,12.184446483678265,28.11409347450676,1.9589257133240243,0.2458511253780106,5.275507384554259,human_compromised,human,True,synthetic,simulator,
356.2886217250104,30.6602902980158,32.27533693625799,2.898047896119479,0.0873368440487467,3.0856943443837004,human_compromised,human,True,synthetic,simulator,
9.67,0.6548,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
78.41880548084526,14.11833982112745,13.636971371074695,1.0,0.1434369318113413,5.355042451034103,human_compromised,human,True,synthetic,simulator,
59.061477255692665,31.50567987213153,17.841425562187666,1.6231997910005995,0.2194688522397206,4.234679478271596,human_compromised,human,True,synthetic,simulator,
9.606,0.0599,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
1231.1952707188236,32.43867832549252,15.392762515014558,1.2680707772767728,0.5244181062133179,3.0108105905645552,human_normal,human,False,synthetic,simulator,
265.1449140934843,0.0,28.58459576366768,2.6945414237813345,0.0831749425545429,6.465421885538713,human_compromised,human,True,synthetic,simulator,
10.37,0.062,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
735.6291076665051,70.0345001713039,7.198729820388898,1.0,0.1706272871062807,4.493452209176748,human_normal,human,False,synthetic,simulator,
1270.9753926232722,80.9512233328928,1.0,1.0,0.6157410733436588,3.7516281489336976,human_normal,human,False,synthetic,simulator,
510.5205577151256,29.063021311713207,8.446274960128154,1.2709508090130623,0.1815342017786578,3.615827686743261,human_compromised,human,True,synthetic,simulator,
756.7933247702283,82.64349760408099,6.531338261176258,1.0,0.6200683908846019,4.347832920213924,human_normal,human,False,synthetic,simulator,
340.94336322950835,18.65403319867299,26.96394605010188,3.145181691141934,0.0,4.925093830033401,human_compromised,human,True,synthetic,simulator,
319.4114305343803,14.291010568248591,32.4641821963296,2.285527079372564,0.0964970545691625,6.148708566558471,human_compromised,human,True,synthetic,simulator,
14.013,0.1917,6.0,1.0,0.0,6.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
1287.3113418365924,27.22405373538163,14.668360909171398,1.1416758167644736,0.2860657138351876,5.235186513444858,human_normal,human,False,synthetic,simulator,
33.612,0.4195,16.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
6.447,0.0023,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
1650.737844512668,60.34634480922453,8.540116246597842,1.0,0.5368922956981399,2.7456739264493337,human_normal,human,False,synthetic,simulator,
11.465,0.1605,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
1073.7694574183429,24.31383896651202,20.92438973811517,1.3152876252361296,0.5085682398080823,1.0,human_normal,human,False,synthetic,simulator,
382.0000548924728,24.82928904012226,11.720674860065587,1.7131141171690951,0.001978733887519,5.488483486461145,human_compromised,human,True,synthetic,simulator,
34.986,0.358,16.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
265.8351681627986,12.452655740806703,19.242414755617844,2.4871124132616247,0.2124193114217355,2.103284324059238,human_compromised,human,True,synthetic,simulator,
340.5728079165299,37.15438369482128,21.040820355894024,1.2442976534467198,0.3127231141663572,5.7868316103610455,human_compromised,human,True,synthetic,simulator,
309.7414631326114,27.09327817316668,23.00368175322367,1.7429259759702034,0.0935196648897573,7.018223812510111,human_compromised,human,True,synthetic,simulator,
9.207,0.036,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
10.316,0.2528,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
746.7250715456049,64.0410730627978,10.460075301601483,1.0,0.3001282663003481,2.90502021043356,human_normal,human,False,synthetic,simulator,
1368.4988373869278,21.758409745314257,11.866513230904737,1.6886914664870372,0.621037992141642,4.013968283710385,human_normal,human,False,synthetic,simulator,
9.975,0.1612,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
7.873,0.2455,4.0,1.0,0.0,4.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
32.357,0.2816,16.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
35.001,0.1962,18.0,1.0,0.0,7.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,batch_injected_scope_creep
387.7871297038284,30.250878326921992,35.45064665771124,1.6379048482768448,0.3522589404664901,6.930684224485551,human_compromised,human,True,synthetic,simulator,
14.35,0.1425,6.0,1.0,0.0,6.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
431.1513642669581,10.3289866565877,25.590933330250174,1.0,0.2307487234022948,1.0,human_compromised,human,True,synthetic,simulator,
9.722,0.0543,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
9.669,0.6287,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
987.7530005455426,57.50170402496308,17.128114380813372,1.0,0.4851646674723147,2.667605745002846,human_normal,human,False,synthetic,simulator,
611.5066988788535,25.887282829470657,24.060012257712152,2.5137223618394104,0.0823009652387835,4.751334358302198,human_compromised,human,True,synthetic,simulator,
9.752,0.5193,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
7.875,0.3831,4.0,1.0,0.0,4.0,agent_normal,agent,False,harness_mock,MockVulnerableBackend,benign
14.34,0.1193,6.0,1.0,0.0,6.0,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
